device_id,device_type,os,browser,device_fingerprint,first_seen,last_seen,city,country
DEV0000628,Laptop,macOS,Edge,fb81127e86115fb1b3244adb2df4465b,2023-10-11T13:17:55.100589,2024-03-18T01:52:34.703983,Mekelle,Ethiopia
DEV0000629,Tablet,iPadOS,Firefox,8326b7de903bb4e479b7e43d70753101,2023-03-05T12:50:59.457843,2025-02-25T08:31:33.956161,Sodo,Ethiopia
DEV0000630,Laptop,Windows,Firefox,c1ebf9f07c0cbd32de690e4c858d1997,2024-04-21T17:45:01.952641,2025-04-22T23:21:37.843281,Hawassa,Ethiopia
DEV0000631,Laptop,Windows,Edge,cc00b13e34ef0d7f8d7b7d9443f85476,2024-10-20T01:12:18.737391,2024-12-05T12:24:53.667433,Mekelle,Ethiopia
DEV0000632,Mobile,iOS,Safari,d66acf68a48458692097945ec966def8,2023-03-09T18:43:07.116813,2025-04-25T05:56:21.653791,Bishoftu,Ethiopia
DEV0000633,Mobile,iOS,Safari,9df0023be039acc3466b0692c38ffc62,2023-08-30T19:13:30.370376,2024-10-16T20:44:37.387334,Adama,Ethiopia
DEV0000634,Tablet,Android,Samsung Internet,9ff8b8812c917927f1ca171e554ecdcf,2023-10-15T06:38:28.834193,2024-07-04T01:58:52.176772,Hawassa,Ethiopia
DEV0000635,Tablet,iPadOS,Opera,805e2985d870aaa27f9210dcd34a4645,2024-09-21T05:37:00.066764,2025-05-05T15:14:06.106138,Hosaena,Ethiopia
DEV0000636,Mobile,iOS,Opera,6d45dfc7acf295a9fbbe4bb623c36b3b,2025-04-08T10:45:25.479572,2025-05-05T12:42:38.992883,Mekelle,Ethiopia
DEV0000637,Desktop,Ubuntu,Chrome,56c27f2b37e770440b981f098da21f40,2024-05-23T17:40:30.923160,2024-12-09T21:34:35.911987,Addis Ababa,Ethiopia
DEV0000638,Tablet,iPadOS,Firefox,4c3fd85836d819f3ce2f3f5658bb94cd,2025-06-13T13:15:56.554407,2025-09-28T04:54:33.464741,Dire Dawa,Ethiopia
DEV0000639,Mobile,iOS,Opera,f06198865a4f92e24c21f027e7762b52,2025-05-13T18:52:05.296475,2025-09-22T01:12:42.645599,Hawassa,Ethiopia
DEV0000640,Desktop,Ubuntu,Chrome,55acce544d0ab690050a1a839ee7ad98,2022-05-18T03:08:33.070361,2022-11-17T06:30:34.968828,Dessie,Ethiopia
DEV0000641,Mobile,iOS,Samsung Internet,685c4ab4d37b5027bee1f63e5478734a,2023-07-13T02:32:39.628862,2024-10-29T09:54:51.165969,Addis Ababa,Ethiopia
DEV0000642,Desktop,Windows,Opera,ca71bceb36b40c83c050e12f43ce68db,2023-06-20T22:35:13.370582,2025-06-20T19:37:21.226650,Hawassa,Ethiopia
DEV0000643,Mobile,iOS,Safari,a5ae08fcf952804a9120d171c0ec72a7,2025-09-25T18:22:40.246760,2025-09-28T23:38:31.855158,Addis Ababa,Ethiopia
DEV0000644,Mobile,Android,Edge,f0798e6daac3f7238404406a636a98ea,2025-10-06T15:08:39.212370,2025-12-13T18:17:54.082550,Arba Minch,Ethiopia
DEV0000645,Mobile,Android,Samsung Internet,32543fb23c9210a667c90fd5eb00b3d8,2022-09-06T18:58:26.118777,2022-12-12T13:06:05.089344,Addis Ababa,Ethiopia
DEV0000646,Mobile,Android,Samsung Internet,af57603591838d461ea1994b7be91819,2023-07-31T21:41:00.942154,2025-08-08T15:56:03.403314,Hawassa,Ethiopia
DEV0000647,Mobile,Android,Safari,e6f675bc5fae5c6d11a7b80806918940,2024-04-29T02:39:59.188114,2025-10-13T01:20:06.507349,Addis Ababa,Ethiopia
DEV0000648,Mobile,iOS,Samsung Internet,8211715cf8e95c310eb8e9311409e7ee,2023-07-08T10:34:53.570631,2025-04-20T09:07:58.867543,Hawassa,Ethiopia
DEV0000649,Mobile,iOS,Samsung Internet,90ad99ec5c6e2cfba4f6be2f675d26ee,2023-11-22T07:52:26.324986,2024-11-27T15:52:59.958551,Dire Dawa,Ethiopia
DEV0000650,Mobile,Android,Opera,0e217cad515bdd274773fb22c9430a2a,2025-04-22T05:02:33.332936,2025-05-25T14:23:50.005997,Addis Ababa,Ethiopia
DEV0000651,Mobile,iOS,Firefox,08395d6a583c62b21a2d67e2e62f6c3e,2024-02-11T01:45:45.038149,2024-04-24T03:40:09.918435,Addis Ababa,Ethiopia
DEV0000652,Laptop,Ubuntu,Opera,94f04376791024c6a2cc4a6faa703ec3,2025-06-08T00:24:15.881679,2025-08-23T07:24:41.137521,Mekelle,Ethiopia
DEV0000653,Desktop,Ubuntu,Opera,6ddfbf71113676b4015a0f88a7b9978c,2024-08-08T03:26:24.720364,2025-01-30T20:00:28.192008,Dire Dawa,Ethiopia
DEV0000654,Laptop,Ubuntu,Chrome,d6ea0be73e24c7b968a7d3c12bd98edd,2022-12-12T06:24:45.747424,2024-04-30T04:17:09.869781,Dire Dawa,Ethiopia
DEV0000655,Mobile,Android,Safari,344468a4513d036eeae36e497fcb18fc,2025-05-21T09:19:32.923509,2025-06-01T14:58:57.087160,Jijiga,Ethiopia
DEV0000656,Mobile,iOS,Safari,b8d7b0cd3ecb07728270b4820f2ec663,2023-08-18T19:56:35.616943,2024-02-19T02:29:12.153611,Addis Ababa,Ethiopia
DEV0000657,Mobile,iOS,Opera,25399e58ea7b6a0d55591597d976695f,2024-11-04T18:42:05.473500,2024-11-28T06:12:28.169649,Nekemte,Ethiopia
DEV0000658,Mobile,Android,Safari,a0b4eae12a2c7ca453ad4e0cfc0d4f51,2022-12-27T13:58:06.983788,2025-08-07T00:53:54.126750,Addis Ababa,Ethiopia
DEV0000659,Mobile,iOS,Samsung Internet,2afc3df137b5a1ec77bffd80d942696b,2025-01-28T23:50:38.805558,2025-08-05T07:53:16.849203,Addis Ababa,Ethiopia
DEV0000660,Laptop,Windows,Samsung Internet,7e0b811a6cb4251f635b98b59e13d7dd,2023-10-28T20:33:59.567945,2025-10-10T09:52:35.349382,Nekemte,Ethiopia
DEV0000661,Laptop,Ubuntu,Firefox,e108750bd3c1a190d6e3d2519fdca7d2,2024-03-30T17:40:20.099627,2024-11-08T08:22:08.477192,Dire Dawa,Ethiopia
DEV0000662,Mobile,iOS,Firefox,fdb0cc61787edbe99270aa9ed1b540ad,2024-03-26T05:50:36.325276,2025-08-31T14:47:16.926677,Dessie,Ethiopia
DEV0000663,Mobile,iOS,Safari,1c18bfb31e33610da917fd75078d3b06,2023-09-21T23:13:15.342081,2025-06-19T10:49:50.426747,Hawassa,Ethiopia
DEV0000664,Desktop,Ubuntu,Firefox,25d876b71dfff2a681da3402975753d6,2024-07-14T08:42:32.056666,2025-07-05T03:32:14.658661,Addis Ababa,Ethiopia
DEV0000665,Mobile,iOS,Edge,ccc7a5a87596d21e16edf6228068af4d,2022-11-25T22:30:16.810659,2023-03-06T12:25:51.424680,Adama,Ethiopia
DEV0000666,Mobile,iOS,Opera,60d32f6282bfcd7a3c45c8976de97c38,2023-03-03T19:23:56.828105,2025-06-08T01:44:57.354522,Addis Ababa,Ethiopia
DEV0000667,Tablet,Android,Chrome,4b132f91e78e5fa60beeb30aa495ec29,2022-11-27T09:08:55.285684,2024-03-12T22:03:56.241325,Addis Ababa,Ethiopia
DEV0000668,Mobile,iOS,Edge,e626f2cf0766b6a51aa8dc3ef7d8ee6a,2023-05-12T02:14:56.143191,2024-12-28T00:35:48.815901,Asella,Ethiopia
DEV0000669,Tablet,iPadOS,Chrome,22326c615ddfea0cf4c4994585408b2f,2024-01-04T12:30:33.750425,2024-09-14T13:47:35.053162,Addis Ababa,Ethiopia
DEV0000670,Mobile,Android,Firefox,0b3c7aeb2a99b62fe0c7beee51a9226c,2024-03-30T04:22:31.844388,2025-08-02T15:07:28.377078,Dire Dawa,Ethiopia
DEV0000671,Desktop,Ubuntu,Safari,985fe67889298bff96b73869eadf5864,2024-09-06T01:00:24.566888,2025-10-15T20:55:03.736672,Bahir Dar,Ethiopia
DEV0000672,Desktop,Windows,Chrome,5eb0dcc0755ce5e105ff7383e5dc296f,2024-06-04T23:47:26.153045,2025-05-10T05:22:13.587388,Hawassa,Ethiopia
DEV0000673,Tablet,Android,Chrome,b394d967ab97f3fc64fb1cfadb72cae7,2025-11-28T04:45:41.994864,2025-12-26T02:17:57.837842,Addis Ababa,Ethiopia
DEV0000674,Mobile,Android,Chrome,c23af272cd3ea8b5238d4dc2d288b04a,2025-12-16T03:27:58.174227,2025-12-22T10:39:21.660964,Addis Ababa,Ethiopia
DEV0000675,Mobile,Android,Opera,f3a3567001551467ccd73c06f6e16206,2024-08-26T18:28:09.649741,2025-03-09T07:22:31.166415,Dire Dawa,Ethiopia
DEV0000676,Laptop,macOS,Samsung Internet,53bfa99daf576f2149d47f9faacdfefd,2022-05-12T19:08:47.152035,2024-07-24T14:29:44.106385,Addis Ababa,Ethiopia
DEV0000677,Mobile,iOS,Samsung Internet,6475bf1ffecd69e94e10ae63e8a374cb,2024-10-02T04:30:31.540139,2025-10-31T13:58:47.373764,Addis Ababa,Ethiopia
DEV0000678,Desktop,macOS,Edge,997717e99fcb040098f172519b56c6f2,2025-11-22T02:34:48.289748,2025-12-22T09:00:25.495858,Addis Ababa,Ethiopia
DEV0000679,Desktop,Ubuntu,Safari,626eaa1392e4a0dcac754cb90a137b6c,2025-09-27T20:53:40.732707,2025-11-13T09:55:13.069730,Hosaena,Ethiopia
DEV0000680,Mobile,iOS,Edge,499a81ad2e5cc06cd8aadb45cfbfd7fb,2022-09-05T09:53:07.232472,2024-07-26T00:46:42.376898,Addis Ababa,Ethiopia
DEV0000681,Mobile,iOS,Safari,2ef4897670cc26990582f652a258b176,2024-08-01T11:20:19.260944,2025-06-12T09:05:23.773369,Dilla,Ethiopia
DEV0000682,Desktop,macOS,Firefox,c7c24f09b2308143da084ae60ed5e3dd,2024-04-24T16:28:00.864755,2025-06-28T05:46:14.256377,Hawassa,Ethiopia
DEV0000683,Mobile,Android,Samsung Internet,44b9fde20c3b034f91913b55d83c5026,2025-12-19T07:41:53.852273,2025-12-20T07:50:34.538839,Addis Ababa,Ethiopia
DEV0000684,Mobile,Android,Opera,c6be148a3aebcb3a2d2176e9663c1cb0,2024-08-01T09:58:13.596462,2025-07-02T15:24:40.463300,Nekemte,Ethiopia
DEV0000685,Mobile,Android,Samsung Internet,19f8164b580fda155cf9b08dd80faf58,2024-11-25T00:30:39.725766,2025-12-02T11:47:10.181645,Jimma,Ethiopia
DEV0000686,Desktop,Ubuntu,Opera,94d69530f25221bc82a3370679372d15,2023-11-20T23:18:02.480001,2024-03-30T17:12:42.876882,Addis Ababa,Ethiopia
DEV0000687,Laptop,Windows,Chrome,4fd410a39448956b7fbff38d0af647d0,2024-01-26T10:29:08.522247,2025-10-01T17:33:31.616343,Addis Ababa,Ethiopia
DEV0000688,Laptop,Windows,Opera,18078baf839ebe53d757ac55f376ae47,2023-10-09T04:53:46.913674,2024-08-11T06:48:17.404400,Addis Ababa,Ethiopia
DEV0000689,Mobile,iOS,Samsung Internet,433fd040b1ee66e5628c9ef333e3e616,2023-01-01T05:25:13.566526,2024-05-21T16:05:51.244848,Jimma,Ethiopia
DEV0000690,Mobile,Android,Safari,16260e59ae3d482adf37b0ca0de557cf,2024-07-27T06:49:09.424315,2024-11-18T02:35:50.278120,Jimma,Ethiopia
DEV0000691,Mobile,iOS,Opera,28933c5f2d1ecd42410db4c1404cc49a,2022-11-20T06:59:38.787935,2022-12-18T23:42:28.516338,Hosaena,Ethiopia
DEV0000692,Mobile,iOS,Edge,24f4fd917e54a9efa16cfd41b66e55f0,2023-06-17T01:30:48.209306,2024-01-30T03:53:55.622867,Addis Ababa,Ethiopia
DEV0000693,Tablet,Android,Samsung Internet,4207a0c71494d9b9a59d81ece030a203,2025-06-27T21:57:53.411589,2025-08-17T21:14:40.655543,Hosaena,Ethiopia
DEV0000694,Mobile,Android,Chrome,4107a1a1c8844e23aca240c97d66c290,2024-03-12T15:37:01.412692,2025-02-14T18:26:13.072578,Dire Dawa,Ethiopia
DEV0000695,Mobile,Android,Firefox,48f73a1f5a78d21f643a7eb13d1e5d94,2023-08-14T19:32:24.358444,2023-10-13T15:17:28.963846,Debre Birhan,Ethiopia
DEV0000696,Mobile,iOS,Firefox,aff13ebc0bc3f55b4d9d0577581a5d0b,2022-07-05T06:55:23.771358,2022-10-30T22:10:02.714442,Asella,Ethiopia
DEV0000697,Desktop,Ubuntu,Firefox,43269dab726e906ca8f08442a7a0e980,2022-06-17T07:34:49.920275,2023-03-02T08:53:47.576474,Gondar,Ethiopia
DEV0000698,Mobile,iOS,Samsung Internet,0b3e332ed6addfe26d1524f423bffa6c,2022-03-06T10:46:46.921993,2025-10-13T08:03:52.324487,Addis Ababa,Ethiopia
DEV0000699,Laptop,Windows,Opera,cf3d0de058c9d23f4fc2347e6e77f39c,2022-10-14T23:44:23.983203,2023-01-27T01:26:04.169418,Gondar,Ethiopia
DEV0000700,Laptop,Windows,Firefox,f7c2b8c18fad3bc6f4ce2700a53cd252,2024-10-28T08:44:28.677879,2025-10-24T01:31:15.824623,Adama,Ethiopia
DEV0000701,Mobile,iOS,Samsung Internet,e62ae78766f61a9a92a2fefd703501f3,2024-05-23T13:48:10.617709,2024-07-05T18:01:24.538003,Addis Ababa,Ethiopia
DEV0000702,Desktop,Ubuntu,Firefox,3cd0b79efbe78c59018c15735aed410d,2025-12-29T00:24:12.334990,2025-12-31T23:35:26.198876,Shashamane,Ethiopia
DEV0000703,Mobile,Android,Safari,5447c74c2737a7f81bf95574c0b4f9b2,2023-01-08T16:50:36.982706,2023-11-23T13:08:21.212042,Jimma,Ethiopia
DEV0000704,Mobile,Android,Safari,040005e5b4a23ae615054d779f641cd8,2025-11-01T16:10:07.257937,2025-12-23T09:05:11.248957,Dessie,Ethiopia
DEV0000705,Laptop,macOS,Edge,5dba7a35d56456d9c0065d9e7caaca51,2024-08-04T09:12:28.550156,2025-03-30T20:06:04.657496,Hawassa,Ethiopia
DEV0000706,Laptop,Windows,Firefox,d1f71e6a2565ae64088c7d45614456dc,2023-02-08T01:07:34.950404,2024-11-21T23:32:40.152617,Addis Ababa,Ethiopia
DEV0000707,Mobile,iOS,Safari,367c1ef606597bb37491d050f42941e0,2025-06-29T13:05:15.245563,2025-08-29T21:16:06.167399,Bishoftu,Ethiopia
DEV0000708,Mobile,iOS,Edge,5f60374dca7934d6e6a2d5a100683884,2023-02-03T09:25:09.732190,2024-08-10T01:45:03.592646,Harar,Ethiopia
DEV0000709,Tablet,iPadOS,Samsung Internet,f0d4b47b332e33b9b4b0416818c77c9a,2025-04-09T16:18:34.208322,2025-06-08T16:48:46.377306,Hawassa,Ethiopia
DEV0000710,Mobile,Android,Safari,fb13efec8ca8ca4785ae2bc6fdbf5ece,2025-02-17T03:57:11.421557,2025-05-29T17:20:01.137581,Addis Ababa,Ethiopia
DEV0000711,Mobile,Android,Firefox,e781e85a81f3882e9dee86e647b5ff76,2024-02-02T00:26:45.244455,2024-12-29T17:40:04.191391,Addis Ababa,Ethiopia
DEV0000712,Tablet,iPadOS,Edge,ce158b16d23fc8462d7ed0a6b9f43ddc,2024-08-19T11:41:37.377476,2024-10-15T02:19:23.440696,Jijiga,Ethiopia
DEV0000713,Mobile,Android,Chrome,3866ff20f673eddf879cde39a96cb7c1,2023-09-01T10:30:09.098302,2024-02-27T21:11:13.966552,Dire Dawa,Ethiopia
DEV0000714,Tablet,Android,Chrome,743960242b80a59bce74fbbc4467923b,2022-06-15T00:55:48.406119,2024-08-30T19:07:15.364882,Adama,Ethiopia
DEV0000715,Desktop,Windows,Safari,ebac61a14b4968b1d997d2878b3d241f,2025-03-21T01:38:37.186712,2025-12-24T19:42:04.979869,Bahir Dar,Ethiopia
DEV0000716,Mobile,Android,Edge,6ed594bfe159d14c5b41e1f9e84f26b2,2024-06-11T07:06:43.632491,2024-09-18T01:00:30.272172,Jijiga,Ethiopia
DEV0000717,Tablet,iPadOS,Opera,d6e49302421f766bc4d56b51ba7084f4,2024-09-07T16:01:01.839501,2025-08-24T17:35:06.483928,Shashamane,Ethiopia
DEV0000718,Mobile,iOS,Firefox,0993798486b682a86c2aa0f28ce48557,2025-12-31T04:41:07.108054,2025-12-31T17:33:47.689509,Bahir Dar,Ethiopia
DEV0000719,Mobile,iOS,Safari,276946e38065b575fb4c98e7fc78e9e0,2023-11-08T07:23:10.999656,2024-06-30T01:26:02.962339,Dire Dawa,Ethiopia
DEV0000720,Mobile,Android,Opera,12b9207cebe4012a773e67fd5a4fd517,2025-11-28T13:40:24.144798,2025-12-22T23:50:07.195534,Jimma,Ethiopia
DEV0000721,Desktop,Ubuntu,,560d64f2361cb0590cfd33cbc47f8150,2025-05-27T04:35:34.353113,2025-06-28T01:57:03.323161,Adama,Ethiopia
DEV0000722,Tablet,Android,Samsung Internet,ebcf961e50b001a35d80749673e7aef9,2025-04-21T10:43:08.784023,2025-09-16T22:16:58.337825,Addis Ababa,Ethiopia
DEV0000723,Desktop,Ubuntu,Firefox,4552c27346ec43e7b1936ce8573d4c1e,2024-11-13T23:05:21.955786,2025-03-12T21:25:56.661328,Addis Ababa,Ethiopia
DEV0000724,Mobile,iOS,Samsung Internet,83972fcfa2b4ca825ba0475e0c38950f,2025-09-29T07:03:13.998652,2025-11-21T06:57:53.311712,Hawassa,Ethiopia
DEV0000725,Tablet,Android,Opera,409d16c9fbc09ba296a77bed4a6aecf2,2023-07-10T15:37:57.242734,2024-04-24T08:10:14.145958,Addis Ababa,Ethiopia
DEV0000726,Desktop,macOS,Firefox,60bc2fbb8a2ca358f9db420c8b136536,2022-05-08T22:53:05.470681,2025-08-24T20:56:33.524638,Addis Ababa,Ethiopia
DEV0000727,Mobile,iOS,,960f66d33fb969781e28694a183cefe4,2024-01-05T11:07:48.511601,2024-09-20T06:41:33.717871,Dessie,Ethiopia
DEV0000728,Mobile,iOS,Opera,506d7cc28e90107a4fbb5e6fa2ee5574,2025-10-31T05:13:51.405208,2025-12-25T08:27:37.655713,Gondar,Ethiopia
DEV0000729,Mobile,Android,Safari,25d43b79e228363035b8513582ac9756,2023-03-04T18:21:51.384507,2023-05-09T18:25:16.037555,Harar,Ethiopia
DEV0000730,Mobile,Android,Chrome,65102042ad31023be6de85fe31633c79,2025-11-19T12:22:48.997592,2025-12-29T21:58:56.643232,Debre Birhan,Ethiopia
DEV0000731,Mobile,iOS,Edge,8957af4993bd70b6c81fb3f42c83fc35,2022-07-03T09:15:18.368692,2025-08-27T15:11:53.663574,Bahir Dar,Ethiopia
DEV0000732,Mobile,iOS,Safari,8491055de9b80ad23c6cca76c79c9606,2022-04-07T19:30:23.986083,2022-07-27T15:15:14.702489,Addis Ababa,Ethiopia
DEV0000733,Tablet,iPadOS,Samsung Internet,1592926b03ec83ec937b36a452312412,2024-06-16T15:48:56.297074,2025-01-29T09:34:24.948829,Gondar,Ethiopia
DEV0000734,Desktop,macOS,Firefox,7c86873a12a201be26acbd80fcd11f87,2025-12-16T15:00:29.628238,2025-12-18T12:55:32.090153,Addis Ababa,Ethiopia
DEV0000735,Desktop,Ubuntu,Safari,a65d7c82252f68cc4bc527db2a808150,2025-06-21T14:38:28.114277,2025-12-24T20:21:21.308596,Gondar,Ethiopia
DEV0000736,Mobile,Android,Edge,12874991bed99195a00ddd436cbe3662,2025-01-07T02:20:49.552804,2025-11-02T01:26:25.119428,Adama,Ethiopia
DEV0000737,Desktop,macOS,Edge,3f897bcefc5c4d52c90c17220c5922f3,2025-07-31T14:45:56.206922,2025-08-04T06:51:09.492471,Shashamane,Ethiopia
DEV0000738,Mobile,Android,Firefox,de9dc7af907de20362befab39df5175b,2024-12-23T13:18:54.514052,2025-10-09T09:10:27.017030,Addis Ababa,Ethiopia
DEV0000739,Laptop,macOS,Edge,1326e41e9316cce5abaa0af67f0a5383,2022-07-17T09:43:46.155560,2023-01-20T20:47:51.299561,Mekelle,Ethiopia
DEV0000740,Laptop,macOS,Samsung Internet,a5b7aa070ba08088945b5d72cb8ca658,2022-04-11T02:33:24.241641,2024-01-27T21:03:14.213573,Nekemte,Ethiopia
DEV0000741,Mobile,Android,Opera,d78d8b3f73cee198f2b3f6ee975b94c2,2025-05-03T13:50:46.366775,2025-10-10T17:34:14.342340,Addis Ababa,Ethiopia
DEV0000742,Mobile,Android,Opera,5ff5608a9c0ca782aadc48ce0244edcb,2025-08-21T10:17:36.504818,2025-08-26T14:40:28.548279,Nekemte,Ethiopia
DEV0000743,Mobile,iOS,Chrome,e908a30191ea443e5220b36e17be12b4,2023-08-06T14:45:35.806570,2025-07-03T12:48:32.501373,Dessie,Ethiopia
DEV0000744,Mobile,iOS,Firefox,816bc3ebe2641a27a1030b6e4ca6c7ea,2022-02-26T18:45:25.336132,2024-08-04T19:25:05.420890,Dilla,Ethiopia
DEV0000745,Desktop,Windows,Opera,76141d851d5d925f11ca499dc8896af0,2024-08-10T05:59:41.402052,2025-06-26T20:29:32.761734,Hawassa,Ethiopia
DEV0000746,Tablet,Android,Opera,35a13e7ea1bddd373b98fd65f1932156,2024-01-25T16:45:26.245068,2024-04-08T02:11:00.311035,Dessie,Ethiopia
DEV0000747,Mobile,Android,Samsung Internet,400c70a9082862c57702696bea2bb9c9,2022-10-02T06:29:58.667430,2024-10-13T02:27:44.005179,Addis Ababa,Ethiopia
DEV0000748,Mobile,iOS,Safari,7bd657d7043caa9e76c54ab0517f377c,2023-02-14T14:16:27.208055,2024-04-06T20:21:17.540414,Mekelle,Ethiopia
DEV0000749,Laptop,Windows,Edge,dc290ce437302a8c6b281fcd6e31328a,2023-01-29T18:50:04.473843,2025-12-23T13:04:47.965601,Addis Ababa,Ethiopia
DEV0000750,Desktop,Windows,Safari,e2169b8be4de834e445fdf7e9b3d2335,2023-12-29T19:07:15.133038,2025-02-03T13:56:01.480653,Addis Ababa,Ethiopia
DEV0000751,Mobile,Android,Safari,f7114f8376714833c7e956e6540b854c,2024-02-10T05:34:11.043108,2025-08-31T22:33:56.204502,Hawassa,Ethiopia
DEV0000752,Mobile,Android,,ee18d1b864b299f705e2719c4ae3c44a,2025-08-07T14:57:01.514878,2025-12-15T00:09:00.364877,Hosaena,Ethiopia
DEV0000753,Laptop,Ubuntu,Chrome,9ff979a562456e7da7dd3ade0231de60,2022-06-03T20:53:17.518339,2023-02-15T16:23:47.827246,Shashamane,Ethiopia
DEV0000754,Mobile,iOS,Chrome,f7e7b34337c8ba5f2f893d115c1e4bdc,2023-05-06T03:40:07.456152,2025-07-05T21:36:33.499559,Addis Ababa,Ethiopia
DEV0000755,Mobile,iOS,Edge,88584db0df5cf63be5c26719a740bf1d,2022-11-25T17:43:46.656976,2025-05-25T23:19:54.141457,Dire Dawa,Ethiopia
DEV0000756,Desktop,Windows,Firefox,e937a2551299bd0019e9db42e78f19d3,2023-10-14T03:38:20.592833,2025-04-03T19:02:30.957072,Addis Ababa,Ethiopia
DEV0000757,Mobile,iOS,Chrome,1fd8c476c58db5f3605dcc9a4741292f,2025-08-13T08:06:42.455531,2025-10-17T22:58:40.075160,Harar,Ethiopia
DEV0000758,Laptop,Ubuntu,Edge,9b9f766dc82f910d4075b2efc46b0b30,2022-12-16T23:50:17.798489,2023-08-21T12:56:28.679056,Hosaena,Ethiopia
DEV0000759,Mobile,iOS,Edge,2283ca99c8e926d482e7181c92745950,2022-02-09T08:14:42.815457,2022-03-14T01:48:50.754483,Addis Ababa,Ethiopia
DEV0000760,Mobile,iOS,,c62f527d83db905b87716dce986f33fa,2025-02-16T13:32:38.460484,2025-11-26T05:44:25.049803,Hosaena,Ethiopia
DEV0000761,Laptop,Windows,Samsung Internet,b63e07d43081488dd3f38629fece077e,2023-11-27T04:13:06.654427,2024-03-07T06:51:03.308979,Addis Ababa,Ethiopia
DEV0000762,Mobile,Android,,10e3787d847c5557f53fb4f007e75d9f,2024-09-16T02:15:13.053078,2024-11-02T00:49:47.092069,Jimma,Ethiopia
DEV0000763,Laptop,Windows,Chrome,3eda89f9bef14ddd077b2a155508b463,2024-07-16T11:39:44.637699,2025-04-16T08:51:42.317117,Arba Minch,Ethiopia
DEV0000764,Tablet,Android,,265d1e00a76048f26f8cb0b808e02b28,2025-02-26T10:55:06.510507,2025-11-07T08:56:31.440638,Dessie,Ethiopia
DEV0000765,Laptop,Windows,Safari,17cedafc2eea2707edf55a0a0293dd84,2024-05-15T16:24:44.803717,2024-06-14T11:03:48.540197,Arba Minch,Ethiopia
DEV0000766,Mobile,Android,Safari,3be426e33c344a364c6365c3ab3649f0,2024-08-29T19:36:24.885009,2024-09-18T18:44:44.687951,Adama,Ethiopia
DEV0000767,Tablet,Android,Edge,fa3a12b1292b0572c1dc8ffaa4a8e255,2024-04-14T00:25:03.423716,2024-09-01T17:49:51.345233,Addis Ababa,Ethiopia
DEV0000768,Desktop,Ubuntu,Samsung Internet,8d867aaf5eba24b17e84661d76a4c736,2022-05-11T18:25:00.508621,2022-10-19T16:35:28.661807,Addis Ababa,Ethiopia
DEV0000769,Laptop,Ubuntu,Edge,eb99feaecaf5375fd48a951c78676f7e,2022-03-24T23:24:58.552380,2023-08-17T12:59:02.962859,Addis Ababa,Ethiopia
DEV0000770,Mobile,Android,Firefox,37e8a0840b114329bda08ec30d59e6d8,2024-09-12T20:01:59.534508,2024-12-12T12:00:46.843356,Bahir Dar,Ethiopia
DEV0000771,Mobile,iOS,Safari,a1a58bab8d9640a863cf1f32e1b5777d,2022-12-10T08:20:48.482922,2024-07-03T18:30:30.673092,Dire Dawa,Ethiopia
DEV0000772,Mobile,Android,Firefox,37becd5cced144edf929644ec01428f8,2025-04-02T10:04:43.390800,2025-04-23T21:34:57.482798,Jimma,Ethiopia
DEV0000773,Desktop,Windows,,4b96ebb910a9c99dbc18335da1deefe6,2022-12-31T22:31:53.546360,2025-05-06T13:28:34.329965,Dire Dawa,Ethiopia
DEV0000774,Tablet,Android,Samsung Internet,6c7ab4b61635ccb772ea82b0210ed3ff,2022-07-19T16:27:41.732158,2023-11-28T17:04:15.583123,Shashamane,Ethiopia
DEV0000775,Mobile,Android,Chrome,68f8355dfd80e26524fda665cfd46b3e,2022-01-01T01:35:16.976107,2025-06-02T13:56:46.665987,Dire Dawa,Ethiopia
DEV0000776,Mobile,iOS,Chrome,898312ed35eebac82af48ed1812b9ca8,2025-09-29T18:35:40.100113,2025-12-11T06:30:47.127988,Nekemte,Ethiopia
DEV0000777,Mobile,iOS,Firefox,d2e8dd1f36d2a394880568ac6edf3ffb,2025-11-11T02:43:43.687498,2025-12-22T08:42:14.891967,Dessie,Ethiopia
DEV0000778,Mobile,iOS,Opera,cd534872cab22f16519e17af4945b0f4,2025-01-02T07:33:26.700169,2025-08-01T19:15:19.682970,Shashamane,Ethiopia
DEV0000779,Tablet,iPadOS,Firefox,8d363f84d84f3f6b6faf8253a341914a,2024-04-24T14:24:57.921505,2025-01-28T22:02:47.596323,Addis Ababa,Ethiopia
DEV0000780,Mobile,iOS,Chrome,70f863cab4f6dc35f3317a2e35f8cf1e,2022-06-23T15:32:06.849684,2022-07-11T00:29:44.041233,Adama,Ethiopia
DEV0000781,Laptop,Ubuntu,Safari,fd6d1cbcdb7600b3a4a138c764f961db,2025-10-14T09:42:35.057785,2025-11-22T12:27:02.482309,Addis Ababa,Ethiopia
DEV0000782,Laptop,Windows,Chrome,b51b8f40cb426361d8ebbd2e5af2d65a,2025-09-23T19:27:51.968974,2025-11-27T16:02:51.229674,Addis Ababa,Ethiopia
DEV0000783,Mobile,Android,Opera,0b50b1afebc9581780793c48c0ccf51c,2025-12-19T03:41:19.574082,2025-12-30T16:22:50.683402,Hawassa,Ethiopia
DEV0000784,Mobile,iOS,Safari,1618f4d7ee649ee45388d3e1a98535f4,2023-08-17T13:14:11.002143,2025-03-12T10:15:19.350574,Addis Ababa,Ethiopia
