ground_truth_id,entity_type,entity_id,behavior_type,risk_pattern,is_anomalous,severity,pattern_start,pattern_end,related_entity_ids
GT00802,Account,ACC0055739,false_invoice,AML_MEDIUM,true,critical,2025-03-26,2025-04-05,TX00007921|TX00000617|P004540|TX00009375
GT00803,Account,ACC0060585,false_invoice,FRAUD_MEDIUM,true,medium,2025-11-18,,TX00004846|P004624|TX00002491|P001978|TX00006945|P004337|P000801
GT00804,Person,P077906,rapid_movement,FRAUD_MEDIUM,true,low,2024-11-20,,TX00005497|TX00003124
GT00805,Account,ACC0020501,structuring,AML_HIGH,true,critical,2024-12-17,2025-05-01,TX00003091|TX00001084|TX00004525|TX00005847
GT00806,Account,ACC0112012,shell_company,AML_HIGH,true,high,2023-07-15,2023-12-22,P003598|TX00000174|TX00008515|TX00000186|TX00006554|P002860
GT00807,Account,ACC0034938,shell_company,AML_HIGH,true,medium,2025-05-19,2025-09-21,TX00000273|P003130|TX00009373|P002176|TX00007819|P002978|P001995|TX00008165
GT00808,Person,P090751,layering,AML_LOW,true,high,2022-09-17,2023-02-01,P003640|P001463|TX00000208
GT00809,Person,P031545,layering,AML_MEDIUM,true,high,2025-02-11,2025-05-20,P003163|TX00001035
GT00810,Person,P058679,normal,NORMAL,false,info,2025-03-28,2025-05-02,TX00006043|TX00000250|TX00000224|TX00003041|P003294|TX00001476|TX00009746|TX00000113
GT00811,Account,ACC0005339,shell_company,AML_LOW,true,low,2024-08-25,2024-12-03,TX00000060|TX00006595|P003840|TX00009839|TX00001299|TX00003196
GT00812,Person,P051633,shell_company,FRAUD_HIGH,true,low,2023-09-28,,TX00009708|TX00000020
GT00813,Account,ACC0057418,round_tripping,AML_MEDIUM,true,low,2025-04-24,2025-10-14,TX00002526|TX00002433
GT00814,Person,P057940,false_invoice,AML_LOW,true,critical,2023-10-06,,TX00006982|TX00003695|TX00007426|P001875|TX00008442|TX00006861|TX00006007
GT00815,Account,ACC0097359,false_invoice,FRAUD_HIGH,true,critical,2025-11-13,,TX00008634|TX00003213|TX00008824|TX00002623
GT00816,Person,P022564,normal,NORMAL,false,info,2022-06-30,2022-09-04,P004399|TX00002870|TX00006317|TX00005050|TX00006546
GT00817,Account,ACC0064221,layering,AML_HIGH,true,medium,2022-08-30,,TX00006876|P001231|TX00007675|TX00006102|TX00002422|TX00008674|TX00003049|P001205
GT00818,Person,P084048,round_tripping,FRAUD_HIGH,true,critical,2025-06-28,,P003523|P001434|TX00001904|TX00002090|TX00003357|TX00004421
GT00819,Account,ACC0035891,normal,NORMAL,false,info,2023-01-03,2023-05-03,P001614|P002517|TX00003559|TX00000071|TX00008935|TX00001983|TX00005471|TX00000102
GT00820,Account,ACC0096227,rapid_movement,AML_HIGH,true,medium,2022-08-08,,P003728|TX00004804|TX00000299|TX00006814|TX00001896
GT00821,Account,ACC0142314,false_invoice,AML_LOW,true,medium,2022-12-04,,P003026|TX00001972|TX00006231|P000674|TX00007824|P000551|TX00001462|TX00002607
GT00822,Person,P014068,normal,NORMAL,false,info,2024-03-30,2024-05-04,TX00006319|TX00001778
GT00823,Person,P082534,normal,NORMAL,false,info,2024-04-03,2024-04-18,TX00004574|P003366|P004899|TX00006611|TX00005508
GT00824,Person,P019512,normal,NORMAL,false,info,2022-02-12,2022-04-12,TX00003378|TX00000920|P001562|TX00002423
GT00825,Account,ACC0036480,structuring,AML_HIGH,true,critical,2023-06-07,2023-09-01,TX00006378|P003741|P000235|P004051|P002806|TX00003903|P001632
GT00826,Person,P099425,shell_company,AML_MEDIUM,true,medium,2022-11-05,2022-12-22,TX00009104|TX00007090|TX00008752|P001308|P000979|P003246|TX00004824
GT00827,Account,ACC0049115,layering,AML_MEDIUM,true,critical,2024-05-30,2024-08-19,TX00008022|P002471
GT00828,Company,C03977,round_tripping,AML_HIGH,true,low,2024-03-30,,P001510|TX00004656|TX00009679|P004215|TX00002181
GT00829,Account,ACC0014959,smurfing,AML_HIGH,true,low,2024-05-18,2024-09-22,P002675|TX00002405
GT00830,Account,ACC0033082,false_invoice,AML_MEDIUM,true,critical,2023-10-18,2024-04-04,TX00003038|TX00007284|TX00005237|P003052|TX00008067|TX00006614
GT00831,Account,ACC0046018,round_tripping,FRAUD_MEDIUM,true,critical,2025-11-04,,TX00000179|P004713|TX00003058
GT00832,Account,ACC0082678,normal,NORMAL,false,info,2023-03-25,2023-04-19,TX00006740|P002251|TX00000605|TX00002240
GT00833,Account,ACC0045510,round_tripping,FRAUD_HIGH,true,high,2024-12-31,2025-01-08,TX00001780|P003995
GT00834,Account,ACC0095832,structuring,AML_HIGH,true,high,2022-06-06,,TX00003836|TX00000780
GT00835,Account,ACC0018402,normal,NORMAL,false,info,2022-03-08,,TX00002615|P003792|TX00008114
GT00836,Account,ACC0109211,structuring,AML_MEDIUM,true,medium,2025-02-23,2025-03-03,TX00006095|TX00004364|P001341|P002288|TX00008336|TX00009564
GT00837,Person,P015698,rapid_movement,AML_LOW,true,high,2023-10-15,,TX00007896|TX00002268|TX00004407|P002170|TX00002420|P002107|P004489
GT00838,Person,P035765,normal,NORMAL,false,info,2022-03-11,,TX00005061|TX00001456|P001105|P000521|TX00006448|TX00002417|TX00009611|P004306
GT00839,Account,ACC0052496,normal,NORMAL,false,info,2023-09-12,,P002321|P004634|TX00003241|TX00003962|P004902|P003112
GT00840,Person,P059674,smurfing,FRAUD_MEDIUM,true,medium,2023-12-30,,P003022|TX00003455|P000906|TX00004809|P003146|TX00008406|P004542|P002764
GT00841,Account,ACC0116252,normal,NORMAL,false,info,2025-04-10,2025-10-03,TX00009533|TX00008732|P000840|TX00007982|TX00009728|TX00001174
GT00842,Account,ACC0065142,structuring,AML_MEDIUM,true,low,2022-02-03,,P004885|P000794|TX00003617|TX00006779|TX00007988|TX00001064|P004163|TX00004536
GT00843,Person,P081287,false_invoice,FRAUD_HIGH,true,low,2023-12-02,,TX00000338|TX00000166|TX00001427|P002105|TX00006153|P001914|TX00000592|P000768
GT00844,Person,P075963,smurfing,FRAUD_HIGH,true,low,2023-04-06,2023-07-21,TX00009233|TX00006474|TX00001421|P000553|P000416|P001916|TX00009165|TX00001949
GT00845,Company,C00017,smurfing,AML_HIGH,true,medium,2024-10-24,2025-03-15,P000755|TX00001088|TX00009719
GT00846,Account,ACC0035507,false_invoice,AML_LOW,true,low,2022-09-02,2023-02-22,TX00008658|TX00000093|P003511|TX00000637|P001778|TX00002663|P002834|TX00002725
GT00847,Account,ACC0141076,smurfing,AML_HIGH,true,medium,2025-04-05,,P001345|TX00005883|TX00004711
GT00848,Person,P048266,rapid_movement,FRAUD_MEDIUM,true,critical,2023-02-10,2023-08-03,TX00008315|P002751
GT00849,Account,ACC0095134,rapid_movement,FRAUD_HIGH,true,high,2022-10-19,2023-03-16,P002160|P001295|TX00002248|P000879
GT00850,Account,ACC0036047,rapid_movement,FRAUD_MEDIUM,true,critical,2024-08-07,,TX00006254|TX00009208|P003915|TX00007918|TX00003480|TX00009898
GT00851,Account,ACC0100331,rapid_movement,AML_MEDIUM,true,critical,2025-08-08,,TX00006710|P002575|TX00002704|TX00009338|TX00002766
GT00852,Account,ACC0010521,rapid_movement,AML_MEDIUM,true,low,2022-08-19,2022-12-28,TX00003086|TX00006563|P001014
GT00853,Person,P038529,normal,NORMAL,false,info,2023-09-02,2024-01-09,TX00004249|TX00000322|TX00009948
GT00854,Account,ACC0062902,normal,NORMAL,false,info,2025-12-12,2026-01-01,P002620|TX00009311|TX00007854|TX00001147|P000729|TX00003645
GT00855,Account,ACC0096889,layering,AML_LOW,true,critical,2025-12-12,2026-01-01,TX00009111|TX00002062
GT00856,Account,ACC0001379,normal,NORMAL,false,info,2023-05-06,,TX00004763|TX00005592|TX00009912|P000019
GT00857,Account,ACC0133443,normal,NORMAL,false,info,2022-03-11,2022-03-21,TX00001153|P002372|P000681|P004893|P000270|TX00009747
GT00858,Account,ACC0025379,normal,NORMAL,false,info,2024-07-28,,TX00000755|P000867
GT00859,Person,P081957,normal,NORMAL,false,info,2023-11-27,,TX00004176|P004507|P004364
GT00860,Person,P008856,rapid_movement,AML_MEDIUM,true,critical,2023-08-01,2023-12-18,TX00009855|P003932|TX00008157|TX00002993
GT00861,Account,ACC0029018,false_invoice,AML_HIGH,true,critical,2025-03-24,,P003696|TX00009663|TX00004953|TX00000702|P002966
GT00862,Account,ACC0029415,smurfing,AML_LOW,true,medium,2025-08-09,2025-10-10,P002620|TX00000994|TX00006297|TX00005538|TX00009812|P003420|P000773
GT00863,Person,P094150,false_invoice,FRAUD_HIGH,true,low,2024-04-12,2024-07-03,TX00008942|TX00005192|TX00002800|TX00006355|TX00009767|TX00001294|P000177|TX00004522
GT00864,Person,P013911,false_invoice,AML_MEDIUM,true,medium,2022-06-29,,TX00008650|TX00005293|TX00003997|P001738|TX00001070
GT00865,Account,ACC0068057,structuring,FRAUD_HIGH,true,medium,2023-08-16,2023-10-25,TX00008365|TX00007083|P003696|TX00003868
GT00866,Account,ACC0036405,rapid_movement,AML_MEDIUM,true,high,2024-07-26,2024-08-25,P002821|P001190|P002593|P001985
GT00867,Account,ACC0117448,normal,NORMAL,false,info,2022-08-17,2022-12-25,TX00002250|TX00001816|P004922
GT00868,Account,ACC0142277,round_tripping,AML_LOW,true,critical,2022-11-23,2022-12-26,P002224|TX00002224|TX00001009|TX00009378|P002503|TX00004467|TX00006533|P001852
GT00869,Person,P090652,layering,AML_LOW,true,high,2024-06-23,,P002822|P001547|P004213|TX00004011|P001201
GT00870,Company,C00614,normal,NORMAL,false,info,2025-05-01,,TX00001292|TX00004217|TX00006789|TX00006222
GT00871,Account,ACC0075433,shell_company,AML_HIGH,true,critical,2022-08-28,2023-01-18,TX00000525|P001555|TX00003300|TX00002480|TX00007257
GT00872,Person,P086562,shell_company,AML_MEDIUM,true,high,2022-07-19,,TX00002429|P000922|TX00005482
GT00873,Account,ACC0053752,smurfing,AML_HIGH,true,high,2023-02-02,2023-03-27,P004055|TX00004651|TX00008196
GT00874,Person,P002701,smurfing,FRAUD_HIGH,true,low,2022-01-14,,P003656|P002907|TX00008224|P002791|TX00008559|TX00009335|TX00001985|TX00001592
GT00875,Person,P073619,false_invoice,FRAUD_HIGH,true,medium,2024-04-12,2024-10-03,P003854|P002613|P000174|P000274|P001763|P003210
GT00876,Account,ACC0084081,false_invoice,FRAUD_MEDIUM,true,high,2023-05-03,2023-10-24,TX00008868|TX00007470
GT00877,Person,P042712,shell_company,FRAUD_MEDIUM,true,critical,2022-12-17,,TX00003853|TX00006791|TX00006992|P000549|TX00003379|TX00003966|TX00009183|TX00003808
GT00878,Account,ACC0134509,normal,NORMAL,false,info,2023-08-05,,P001256|TX00002151
GT00879,Person,P091696,normal,NORMAL,false,info,2024-07-19,2024-11-29,TX00002776|P001636|P003245|TX00003967
GT00880,Person,P047761,structuring,FRAUD_MEDIUM,true,critical,2023-03-12,2023-06-13,TX00000211|TX00007426|TX00006602|TX00009101|TX00009356|P004431|TX00008491
GT00881,Person,P043526,normal,NORMAL,false,info,2023-04-02,2023-05-28,TX00001758|P003099
GT00882,Person,P096217,round_tripping,FRAUD_HIGH,true,high,2024-06-22,2024-10-12,TX00002199|TX00004493|TX00004357|TX00006299|TX00008251|TX00006024
GT00883,Person,P053617,normal,NORMAL,false,info,2023-04-19,,P001873|TX00003149|P002895|TX00000159|P002596
GT00884,Person,P019120,false_invoice,AML_MEDIUM,true,low,2024-08-04,2024-08-24,TX00002675|TX00009254|TX00000797|TX00000080|TX00004377|TX00009797
GT00885,Person,P037571,normal,NORMAL,false,info,2023-04-27,2023-07-16,P000596|TX00008874|TX00001318
GT00886,Person,P094656,layering,AML_HIGH,true,low,2025-05-13,2025-05-31,TX00005796|TX00002514|TX00002885|TX00005544|TX00003308|TX00004549|TX00002577|P003583
GT00887,Person,P044191,shell_company,AML_LOW,true,medium,2022-04-30,,P004740|TX00008756|TX00002050|P003061|TX00009038
GT00888,Account,ACC0010633,layering,AML_MEDIUM,true,high,2025-01-12,,TX00008900|P004098
GT00889,Account,ACC0104651,structuring,AML_HIGH,true,high,2025-12-03,2026-01-01,P000678|TX00007853|TX00009410|TX00006410|P003704|TX00004232
GT00890,Account,ACC0089427,smurfing,AML_MEDIUM,true,critical,2025-02-13,,TX00001861|TX00003064|TX00000005|TX00006492|P000113|P002553
GT00891,Person,P042486,rapid_movement,AML_LOW,true,medium,2025-01-04,,TX00009706|P002122|TX00000958|TX00004594|TX00009675
GT00892,Person,P060699,false_invoice,AML_LOW,true,medium,2024-02-05,,TX00008167|TX00001369|P001852|TX00004275
GT00893,Person,P036184,structuring,AML_MEDIUM,true,critical,2024-07-27,,TX00000609|P001370|P002450|TX00004721|TX00002073|TX00003932|TX00008559
GT00894,Person,P020099,round_tripping,FRAUD_MEDIUM,true,low,2024-08-09,,TX00003372|TX00006316|TX00003018|TX00008670|TX00000345|TX00009048
GT00895,Person,P024315,smurfing,AML_LOW,true,high,2024-01-06,,TX00007214|P001389|TX00001941
GT00896,Account,ACC0080426,false_invoice,AML_HIGH,true,medium,2023-05-26,,P001901|TX00003415|TX00004414|TX00006119|TX00001153|TX00007569|TX00006380
GT00897,Account,ACC0061033,rapid_movement,AML_HIGH,true,high,2023-04-08,2023-05-12,TX00006839|TX00009324|TX00000860|TX00008257
GT00898,Account,ACC0035118,rapid_movement,FRAUD_MEDIUM,true,medium,2023-08-03,2023-08-17,TX00008544|TX00008851|P002087
GT00899,Account,ACC0110702,normal,NORMAL,false,info,2024-04-25,2024-07-15,P003351|TX00008431|TX00006101|TX00005174|TX00003136|P004604|TX00004339|P001641
GT00900,Account,ACC0126938,structuring,AML_MEDIUM,true,medium,2023-07-15,2023-12-31,P001322|TX00004123|TX00002171|P002233|P003325|P003982|TX00008905
GT00901,Person,P011333,rapid_movement,AML_HIGH,true,medium,2022-10-10,,TX00008109|TX00004203|P000523|P002922|P000881|TX00006283|P001061
GT00902,Account,ACC0026055,rapid_movement,FRAUD_MEDIUM,true,critical,2023-04-23,2023-10-09,TX00001266|TX00009638|TX00005474|TX00009113
GT00903,Account,ACC0013862,smurfing,FRAUD_MEDIUM,true,medium,2024-07-15,,TX00000372|TX00002641|TX00002557
GT00904,Account,ACC0006030,normal,NORMAL,false,info,2022-02-19,,TX00001515|P002919|P003993|P001017|TX00000579|TX00008390
GT00905,Account,ACC0015160,normal,NORMAL,false,info,2024-04-30,2024-10-25,P001064|TX00009773
GT00906,Person,P019454,smurfing,AML_HIGH,true,low,2024-06-29,2024-10-18,TX00008750|TX00005431|P002680|P001837
GT00907,Account,ACC0084088,normal,NORMAL,false,info,2025-10-30,,TX00009514|TX00001608|TX00008592|P002169|P002169|TX00007261|P001021|TX00002000
GT00908,Person,P032816,rapid_movement,AML_MEDIUM,true,medium,2023-06-13,2023-08-29,P004437|TX00007475|TX00009293|TX00004225|TX00007975|TX00007354|P002769
GT00909,Person,P047071,shell_company,AML_LOW,true,critical,2022-08-21,2023-01-30,TX00005701|TX00007776|P004527
GT00910,Account,ACC0037275,round_tripping,AML_LOW,true,critical,2025-06-07,2025-06-20,TX00002177|TX00000912|TX00003929|TX00009228|TX00000397|TX00006547|TX00001438|P003135
GT00911,Account,ACC0106587,structuring,AML_HIGH,true,critical,2024-07-07,,P003323|TX00002737
GT00912,Account,ACC0146955,normal,NORMAL,false,info,2022-01-06,,P000887|TX00008478|P002372|TX00004926|TX00009915|TX00001778|TX00009147|TX00007352
GT00913,Person,P066495,shell_company,AML_LOW,true,low,2023-10-16,,P004461|P003665|P003822
GT00914,Account,ACC0084749,layering,AML_MEDIUM,true,critical,2022-09-30,,P004516|TX00009683|TX00001798
GT00915,Person,P034169,round_tripping,FRAUD_HIGH,true,critical,2023-12-05,2023-12-25,TX00003459|TX00006053|TX00006767|P001325|TX00008768
GT00916,Account,ACC0116129,normal,NORMAL,false,info,2025-08-13,2025-10-29,TX00000168|TX00006681|TX00009050|P000123|P004823|P003537|TX00008660
GT00917,Account,ACC0091463,rapid_movement,AML_HIGH,true,high,2025-08-22,2025-12-26,TX00003193|P004988|P000679|P001045|TX00006334
GT00918,Person,P083116,round_tripping,AML_HIGH,true,critical,2022-07-11,2022-08-27,TX00002916|TX00001536|TX00008940|P004566
GT00919,Account,ACC0015632,round_tripping,FRAUD_MEDIUM,true,critical,2022-07-22,2022-10-03,TX00002969|P004252|TX00009732
GT00920,Account,ACC0055430,shell_company,FRAUD_HIGH,true,low,2025-07-19,2025-08-15,TX00001668|TX00004654
GT00921,Person,P086098,false_invoice,AML_MEDIUM,true,low,2024-12-28,2025-03-13,P004913|TX00007871|P002955
GT00922,Person,P030169,normal,NORMAL,false,info,2023-09-26,,TX00008551|TX00000881
GT00923,Account,ACC0114615,normal,NORMAL,false,info,2024-11-01,,TX00005256|TX00009166|TX00000883|TX00001524|P004279|P003595|P003323
GT00924,Account,ACC0103244,smurfing,AML_LOW,true,critical,2023-08-03,2023-10-30,TX00009243|TX00007905|TX00001461|TX00005813|P003561|P003108|P002769
GT00925,Person,P069091,rapid_movement,AML_HIGH,true,medium,2022-06-17,,P004388|P004060|P003989|TX00005225|TX00003847
GT00926,Person,P018780,layering,AML_HIGH,true,low,2023-10-23,2024-04-04,P001119|P004101|P000505|P001190|TX00002831
GT00927,Account,ACC0137058,normal,NORMAL,false,info,2024-01-26,2024-02-06,TX00008687|P003011|TX00001441|TX00000807|TX00004056|TX00003753|TX00004132
GT00928,Account,ACC0041203,structuring,AML_LOW,true,low,2024-02-14,,TX00007781|TX00004557
GT00929,Person,P049762,normal,NORMAL,false,info,2024-07-25,2024-11-06,TX00009320|TX00003633|TX00008920|P002046
GT00930,Account,ACC0144855,smurfing,FRAUD_MEDIUM,true,high,2022-03-18,2022-05-23,TX00006439|TX00004675|P002149
GT00931,Account,ACC0072899,normal,NORMAL,false,info,2022-02-18,,TX00005980|P003819|TX00002643|P001295|P000563|TX00002040
GT00932,Account,ACC0112929,rapid_movement,FRAUD_HIGH,true,low,2025-01-20,2025-03-18,TX00005230|P003959|TX00007321|TX00009719|P000309
GT00933,Account,ACC0143097,smurfing,FRAUD_HIGH,true,low,2022-01-30,2022-02-16,TX00008732|TX00006322|TX00003493|TX00006613|TX00003066|TX00009603
GT00934,Account,ACC0011831,shell_company,FRAUD_MEDIUM,true,critical,2022-01-30,,P001931|TX00007785|TX00001958|P004178
GT00935,Account,ACC0007002,normal,NORMAL,false,info,2022-06-16,,P001959|TX00001919|TX00004862|P004070|TX00009464|P003853|TX00009715|TX00004166
GT00936,Account,ACC0075424,smurfing,AML_MEDIUM,true,high,2025-05-12,,P004505|P004474|P000543|TX00002051|TX00001287|P000239
GT00937,Account,ACC0143288,normal,NORMAL,false,info,2023-12-24,2024-04-22,P003031|TX00008277
GT00938,Person,P065649,layering,AML_MEDIUM,true,critical,2024-03-10,2024-05-21,TX00001573|TX00008377|P004541|TX00001784|P000721
GT00939,Account,ACC0058253,rapid_movement,FRAUD_MEDIUM,true,medium,2022-10-05,2022-11-09,TX00001212|TX00000319|TX00003740|TX00002743|TX00008353|TX00000408|TX00009323
GT00940,Account,ACC0023441,normal,NORMAL,false,info,2025-06-13,2025-07-30,TX00004443|P002758
GT00941,Person,P024027,normal,NORMAL,false,info,2025-08-18,2025-09-19,TX00004070|TX00009952|TX00006337|P001066
GT00942,Person,P003640,shell_company,AML_MEDIUM,true,critical,2025-06-26,,P001752|TX00005205
GT00943,Account,ACC0090805,rapid_movement,FRAUD_HIGH,true,high,2022-07-13,2022-11-13,P004797|TX00007519|TX00002433|P000030|TX00001004|TX00004740|TX00001997
GT00944,Person,P041160,smurfing,FRAUD_MEDIUM,true,high,2024-08-15,2024-12-14,TX00000642|TX00001032|TX00006808|P001901|P003097|TX00009045|TX00000658|TX00005251
GT00945,Account,ACC0059636,rapid_movement,AML_MEDIUM,true,critical,2025-10-06,2026-01-01,P001745|TX00006917|TX00005619|TX00004838|TX00008500|TX00006990|P003487|TX00009387
GT00946,Person,P012696,layering,AML_MEDIUM,true,medium,2024-06-06,2024-06-27,P000749|TX00001660
GT00947,Account,ACC0119652,false_invoice,AML_MEDIUM,true,medium,2024-07-29,2024-08-06,TX00001465|TX00002432|TX00004556|TX00008532|TX00004402
GT00948,Account,ACC0064548,round_tripping,FRAUD_HIGH,true,high,2024-11-13,2025-04-10,P003531|P004264|TX00008847|P001776|TX00007123
GT00949,Account,ACC0135723,round_tripping,AML_LOW,true,critical,2024-10-10,,TX00008561|P002698|P000988|TX00009905|TX00005689|TX00001705|TX00003908|P002706
GT00950,Person,P022272,normal,NORMAL,false,info,2023-05-08,2023-06-29,P004400|P004345|TX00004386|TX00002681|TX00007916
GT00951,Account,ACC0109425,rapid_movement,AML_MEDIUM,true,medium,2022-03-30,2022-04-21,TX00004504|TX00000228|TX00002186|P002407|TX00009694|TX00000064|P004223|P003354
GT00952,Person,P036775,normal,NORMAL,false,info,2022-05-01,2022-09-10,TX00009705|TX00009716|P003033|TX00000633|TX00009608|P003020
GT00953,Person,P062309,round_tripping,AML_MEDIUM,true,critical,2024-05-19,2024-08-14,P004087|TX00008930|TX00002163|P004588|TX00008509
GT00954,Account,ACC0066044,normal,NORMAL,false,info,2023-12-29,,TX00007429|TX00001898|P002396|P004334|P003195
GT00955,Person,P028580,structuring,AML_MEDIUM,true,medium,2024-01-24,2024-02-16,TX00005383|P001540|TX00006509|TX00002758|P004744|TX00005727
GT00956,Company,C02512,normal,NORMAL,false,info,2023-10-01,2023-11-25,P000743|TX00003418|P002027|TX00007272|TX00004259|P001069|TX00008618|TX00008716
GT00957,Person,P058032,smurfing,AML_HIGH,true,critical,2022-07-03,,P004185|TX00009408|TX00004225
GT00958,Account,ACC0010285,structuring,AML_MEDIUM,true,medium,2023-12-04,2023-12-27,TX00005310|P004829|TX00007990
GT00959,Person,P013222,rapid_movement,AML_LOW,true,critical,2022-02-28,2022-07-12,P001217|TX00004173|P003867
GT00960,Account,ACC0010832,smurfing,AML_MEDIUM,true,low,2022-02-12,,P004693|TX00008428
GT00961,Account,ACC0009081,structuring,AML_MEDIUM,true,low,2024-10-22,,P002844|TX00008629|TX00003643|TX00001740|P001508|P002569
GT00962,Account,ACC0089462,structuring,AML_LOW,true,critical,2025-05-02,,TX00006781|TX00000798|TX00001104|TX00007573|TX00000600
GT00963,Person,P045807,smurfing,AML_LOW,true,medium,2022-01-16,2022-03-18,TX00002854|P004676|TX00001882|TX00007460|TX00002114|TX00006820|P001221
GT00964,Person,P088979,normal,NORMAL,false,info,2022-03-12,,P000166|TX00000637|TX00000986|TX00006140
GT00965,Account,ACC0125396,false_invoice,AML_LOW,true,medium,2025-07-29,2025-10-25,P004988|TX00007340|TX00005332|P003879|TX00004525
GT00966,Company,C08973,layering,AML_HIGH,true,high,2025-05-04,2025-09-14,P004962|P000486|TX00009183
GT00967,Account,ACC0071186,shell_company,AML_HIGH,true,low,2022-10-30,,TX00008395|P002631
GT00968,Person,P049727,normal,NORMAL,false,info,2023-11-26,,TX00000027|P003939|P000454
GT00969,Account,ACC0083041,structuring,FRAUD_HIGH,true,critical,2025-11-27,2026-01-01,TX00007295|P001703|TX00007789|TX00000401
GT00970,Person,P065351,normal,NORMAL,false,info,2023-07-25,,TX00001835|TX00008521|TX00006721|TX00001612|TX00001080|P001444|P004675
GT00971,Person,P057848,normal,NORMAL,false,info,2022-01-16,,TX00003486|TX00004170|P003313|TX00005289
GT00972,Account,ACC0128240,round_tripping,FRAUD_HIGH,true,medium,2024-11-19,2025-03-24,TX00004389|TX00002269|TX00005799|TX00007571|TX00009230|TX00007456
GT00973,Account,ACC0137244,smurfing,FRAUD_MEDIUM,true,high,2025-05-07,2025-06-12,P004729|TX00000604|P002548
GT00974,Account,ACC0130757,smurfing,AML_MEDIUM,true,high,2025-08-23,2025-11-04,P003750|P000386|TX00008420|P003394|P003416|P001345|TX00002486|P001057
GT00975,Person,P090634,layering,FRAUD_HIGH,true,medium,2024-12-24,,P002899|TX00001418|P002103|TX00006184|TX00001492
GT00976,Account,ACC0063500,normal,NORMAL,false,info,2025-04-24,2025-06-07,TX00002147|P004759|TX00003009|TX00001680
GT00977,Account,ACC0135048,normal,NORMAL,false,info,2023-09-21,2024-02-22,TX00008294|TX00008648|P004851
GT00978,Account,ACC0096603,layering,AML_HIGH,true,medium,2023-12-27,2024-06-23,TX00002019|TX00003647
GT00979,Account,ACC0000136,round_tripping,FRAUD_HIGH,true,low,2023-02-09,,TX00008244|P004666|TX00005674|P003344|TX00000431
GT00980,Account,ACC0016042,round_tripping,AML_MEDIUM,true,high,2022-04-16,,P001709|P000024|TX00003737|TX00002202|P004976|TX00007030|TX00001159|P003185
GT00981,Account,ACC0140858,shell_company,AML_HIGH,true,medium,2023-07-03,2023-10-19,TX00005469|TX00009098|TX00008615|P001428|P001904
GT00982,Person,P015842,layering,AML_MEDIUM,true,high,2025-02-07,,TX00008098|P000430|TX00005249|TX00004110|TX00003421|TX00001359
GT00983,Account,ACC0115608,round_tripping,FRAUD_HIGH,true,low,2023-08-15,2023-10-22,TX00003510|P003990|TX00004695|P004577|TX00004635|TX00003190|TX00008965|TX00005855
GT00984,Person,P004727,false_invoice,AML_HIGH,true,critical,2022-06-30,,P004618|TX00002508|TX00003327|TX00008142
GT00985,Person,P052990,round_tripping,FRAUD_MEDIUM,true,low,2025-03-29,2025-09-07,P000308|P002954|TX00008682|P003372|TX00002006|TX00001656
GT00986,Person,P041957,shell_company,AML_MEDIUM,true,critical,2022-12-29,2023-03-27,TX00009240|P003600
GT00987,Account,ACC0121789,rapid_movement,AML_HIGH,true,medium,2022-12-13,,TX00001476|TX00003462|TX00007236
GT00988,Person,P074279,structuring,FRAUD_MEDIUM,true,critical,2023-07-11,2023-10-23,TX00008628|TX00005473|TX00001835|TX00006154|P001174|TX00006113|P001923|TX00002420
GT00989,Person,P076939,layering,AML_HIGH,true,high,2023-01-29,2023-07-22,TX00002725|TX00004318
GT00990,Account,ACC0027948,normal,NORMAL,false,info,2024-01-06,2024-06-02,TX00007999|P003625|P003898|TX00003814|TX00009978|P002596|TX00009503|TX00005350
GT00991,Account,ACC0141746,rapid_movement,AML_LOW,true,low,2024-06-07,,TX00006246|P002554
GT00992,Account,ACC0090410,layering,FRAUD_HIGH,true,low,2022-11-11,2022-12-22,TX00005356|TX00000172|P004720|TX00003883|TX00009200|TX00001476
GT00993,Person,P056535,rapid_movement,FRAUD_MEDIUM,true,medium,2023-06-30,,TX00000880|TX00007846|TX00006948|TX00001525
GT00994,Person,P070387,structuring,FRAUD_MEDIUM,true,low,2024-03-10,2024-06-16,TX00002888|TX00007141|P000147|TX00004840|TX00004359
GT00995,Account,ACC0014534,layering,AML_LOW,true,high,2023-01-13,2023-07-09,TX00003441|TX00002107|TX00007396|TX00002425|P004878
GT00996,Account,ACC0130201,structuring,AML_LOW,true,low,2025-02-18,,TX00006679|P002698|P003796|P001975|TX00009405|TX00008031
GT00997,Person,P031611,rapid_movement,AML_HIGH,true,medium,2022-08-30,,TX00004936|P002620|TX00008207|TX00001266
GT00998,Person,P036491,false_invoice,AML_MEDIUM,true,low,2023-04-25,,TX00003677|P001207|TX00005728|TX00002481|P004782|P003292|P004415
GT00999,Person,P057198,layering,FRAUD_HIGH,true,low,2022-12-05,2023-04-28,TX00006478|TX00001291|TX00005948|TX00003716|TX00004461|TX00004037|TX00008354|P003915
GT01000,Account,ACC0078956,layering,FRAUD_HIGH,true,high,2023-10-14,,TX00000662|TX00007896|P001691|TX00000828|TX00007638|TX00001889|TX00001171|TX00008841
